Num_Acc,an,mois,jour,hrmn,lum,agg,int,atm,col,com,adr,gps,lat,long,dep,date,nom_mois
"2,01E+11",2010,4,24,1320,1,2,1,1.0,5.0,13,"RN 4, PONT DE POUCET",,,,971,2010-04-24,avril
"2,012E+11",2012,10,12,1755,1,2,1,1.0,6.0,380,"04, OCEAN (DE L')",,,,170,2012-10-12,octobre
"2,012E+11",2012,10,21,1300,1,1,1,1.0,3.0,223,,M,0.0,0.0,210,2012-10-21,octobre
"2,013E+11",2013,4,15,1030,1,1,1,1.0,1.0,387,,M,0.0,0.0,390,2013-04-15,avril
"2,016E+11",2016,9,7,1900,1,2,1,7.0,6.0,96,6 rue gambetta,M,4829701.0,-94031.0,530,2016-09-07,septembre
"2,012E+11",2012,7,27,2200,3,1,1,2.0,4.0,478,,M,0.0,0.0,310,2012-07-27,juillet
"2,01E+11",2010,9,20,1715,1,2,2,1.0,3.0,286,R BOIS GIRAULT/CORNAILLE,M,4787089.0,192915.0,450,2010-09-20,septembre
"2,011E+11",2011,4,10,1015,1,2,6,1.0,2.0,536,CD 580,M,4941170.0,25241.0,140,2011-04-10,avril
"2,013E+11",2013,9,17,1530,1,2,2,1.0,3.0,281,RUE ALESSANDRO VOLTA,,,,330,2013-09-17,septembre
"2,01E+11",2010,4,7,945,1,2,1,1.0,3.0,114,PORTE D ORLEANS,,,,750,2010-04-07,avril
"2,012E+11",2012,1,23,1619,1,2,3,1.0,3.0,88,"350, STE-MARGUERITE (AV.",,,,60,2012-01-23,janvier
"2,01E+11",2010,7,10,1445,1,1,1,1.0,6.0,83,,M,0.0,0.0,860,2010-07-10,juillet
"2,011E+11",2011,6,9,1810,1,2,2,1.0,3.0,300,"3, JUIN   AVENUE DU MARE",,,,170,2011-06-09,juin
"2,014E+11",2014,7,25,1800,1,1,2,2.0,3.0,29,,M,0.0,0.0,840,2014-07-25,juillet
"2,01E+11",2010,3,3,1910,1,2,1,1.0,6.0,261,TONNELLE (BOULEVARD),M,0.0,0.0,370,2010-03-03,mars
"2,01E+11",2010,3,21,630,2,1,1,1.0,7.0,299,,M,0.0,0.0,350,2010-03-21,mars
"2,016E+11",2016,3,27,1800,1,1,1,7.0,1.0,305,,M,0.0,0.0,330,2016-03-27,mars
"2,015E+11",2015,10,21,1030,1,1,1,1.0,3.0,224,RD 2009,,,,630,2015-10-21,octobre
"2,012E+11",2012,9,2,1954,1,2,1,1.0,1.0,185,"18, AVENUE DE CONSTANTIN",,,,380,2012-09-02,septembre
"2,011E+11",2011,9,15,2230,3,1,1,1.0,1.0,120,,M,4779160.0,93416.0,410,2011-09-15,septembre
"2,015E+11",2015,6,20,1530,1,1,1,1.0,7.0,92,Rue de Coisy,M,4996866.0,230033.0,800,2015-06-20,juin
"2,015E+11",2015,8,14,830,1,2,1,1.0,7.0,195,RUE JEAN  MOULIN,M,0.0,0.0,370,2015-08-14,août
"2,01E+11",2010,11,13,1210,1,2,1,1.0,6.0,55,"79, CV DES BESSONS",,,,130,2010-11-13,novembre
"2,012E+11",2012,8,29,730,1,1,1,1.0,7.0,205,,M,4868200.0,777300.0,670,2012-08-29,août
"2,015E+11",2015,12,20,1700,2,2,4,8.0,1.0,42,LE BOURG,M,4492150.0,380852.0,430,2015-12-20,decembre
"2,012E+11",2012,6,5,905,1,2,1,1.0,6.0,129,AV JF MILLET,M,4963380.0,-162105.0,500,2012-06-05,juin
"2,01E+11",2010,1,1,2231,3,2,1,9.0,7.0,278,,,,,350,2010-01-01,janvier
"2,014E+11",2014,8,7,1045,1,2,2,1.0,3.0,150,469 route du puntaou,M,4387800.0,-130859.0,400,2014-08-07,août
"2,015E+11",2015,7,29,1555,1,2,2,1.0,3.0,350,STATIONS RUE N? RESTE,M,5063097.0,305225.0,590,2015-07-29,juillet
"2,014E+11",2014,2,5,1130,1,1,1,8.0,1.0,309,,M,4491038.0,152127.0,460,2014-02-05,fevrier
"2,015E+11",2015,11,20,1150,1,2,1,3.0,1.0,4,70 AV DOCTEUR SCHWEITZER,M,4799884.0,275010.0,450,2015-11-20,novembre
"2,013E+11",2013,8,24,1110,1,2,1,1.0,3.0,380,"63, COURLAY (AVENUE DE)",M,4564805.0,-108234.0,170,2013-08-24,août
"2,015E+11",2015,2,24,820,1,2,1,1.0,6.0,71,"24, LIBERATION (AVENUE D",M,4603045.0,408312.0,420,2015-02-24,fevrier
"2,015E+11",2015,10,31,1600,1,1,1,1.0,1.0,154,,M,4566775.0,633826.0,730,2015-10-31,octobre
"2,011E+11",2011,2,13,1745,1,2,1,1.0,7.0,69,"x, CROUET (BOULEVARD JAC",,,,60,2011-02-13,fevrier
"2,01E+11",2010,5,22,1430,1,2,1,1.0,7.0,29,"00, PICAUD (AVENUE DU DO",,,,60,2010-05-22,mai
"2,013E+11",2013,8,12,1355,1,2,3,1.0,3.0,63,BD ANTOINE GAUTIER,,,,330,2013-08-12,août
"2,013E+11",2013,1,26,1600,1,1,1,9.0,7.0,189,,M,4538464.0,633055.0,730,2013-01-26,janvier
"2,014E+11",2014,9,17,1615,1,2,1,1.0,2.0,61,rue d'Obermodern,M,0.0,0.0,670,2014-09-17,septembre
"2,015E+11",2015,2,26,809,1,2,6,2.0,6.0,238,CLOTEAUX/NANTES,M,4808460.0,-169601.0,350,2015-02-26,fevrier
"2,01E+11",2010,6,24,1235,1,2,2,1.0,6.0,118,"33, RUE DE CHARTRES",,,,750,2010-06-24,juin
"2,01E+11",2010,11,8,1700,5,2,1,2.0,6.0,2,"838, ETIENNE CUCCA-CD908",M,4336360.0,549597.0,130,2010-11-08,novembre
"2,015E+11",2015,11,14,1130,1,1,2,1.0,3.0,347,,M,4852770.0,-129010.0,500,2015-11-14,novembre
"2,012E+11",2012,8,28,1015,1,1,1,1.0,1.0,94,PR?VIEUX,M,4532780.0,132057.0,190,2012-08-28,août
"2,011E+11",2011,4,20,1205,1,2,2,1.0,6.0,19,"., TRAVERSE",M,4838636.0,-449150.0,290,2011-04-20,avril
"2,014E+11",2014,11,3,1700,2,1,1,2.0,2.0,151,,M,0.0,0.0,560,2014-11-03,novembre
"2,01E+11",2010,2,6,1415,1,1,6,1.0,2.0,661,,M,0.0,0.0,910,2010-02-06,fevrier
"2,011E+11",2011,10,21,1230,1,2,1,1.0,1.0,88,"0, RAYBAUD JOSEPH",,,,60,2011-10-21,octobre
"2,012E+11",2012,5,31,1810,1,2,3,1.0,3.0,202,MOYRAZES (ROUTE DE),,,,120,2012-05-31,mai
"2,011E+11",2011,7,29,1215,1,1,1,1.0,1.0,58,,M,4527000.0,25800.0,240,2011-07-29,juillet
"2,01E+11",2010,1,22,1420,1,2,1,1.0,2.0,17,GENERAL DE GAULLE (AV DU,M,4882750.0,251096.0,940,2010-01-22,janvier
"2,01E+11",2010,7,12,1100,1,2,1,1.0,6.0,55,"01, BD NATIONAL",,,,130,2010-07-12,juillet
"2,015E+11",2015,12,24,1110,1,2,1,1.0,3.0,555,"95, AV DES MINIMES",,,,310,2015-12-24,decembre
"2,012E+11",2012,8,24,1555,1,2,1,1.0,7.0,122,"72, MARTYRS (RUE DES)",,,,370,2012-08-24,août
"2,01E+11",2010,7,12,1755,1,2,2,1.0,6.0,238,J.JAUR?S/CO?TQUEN,M,4811100.0,-167783.0,350,2010-07-12,juillet
"2,015E+11",2015,10,27,1330,1,2,1,1.0,3.0,304,la festini?re,M,0.0,0.0,380,2015-10-27,octobre
"2,012E+11",2012,9,14,1703,1,2,1,1.0,2.0,88,"0, VOIE RAPIDE",,,,60,2012-09-14,septembre
"2,013E+11",2013,12,14,2005,5,2,3,1.0,3.0,310,"1, VOLTAIRE (RUE)",,,,30,2013-12-14,decembre
"2,01E+11",2010,3,7,715,1,2,1,9.0,6.0,224,ILE NAPOLEON (RUE DE L'),M,4775667.0,736238.0,680,2010-03-07,mars
"2,012E+11",2012,2,10,600,2,1,1,5.0,1.0,336,,M,0.0,0.0,20,2012-02-10,fevrier
"2,015E+11",2015,4,6,2031,2,2,2,1.0,3.0,218,"ignor?, FRANCHE AMITIE A",M,4543516.0,438401.0,420,2015-04-06,avril
"2,011E+11",2011,8,25,1535,1,2,3,1.0,7.0,54,MUSEE / ATLAS,M,4872340.0,237094.0,940,2011-08-25,août
"2,014E+11",2014,2,3,1045,1,1,1,7.0,1.0,91,X,M,4490470.0,414644.0,430,2014-02-03,fevrier
"2,015E+11",2015,4,21,1515,1,1,2,1.0,3.0,43,METEREN (ROUTE DE),,,,590,2015-04-21,avril
"2,01E+11",2010,10,27,1655,1,2,1,1.0,1.0,286,"1, MARTYRS DE LA DEPORTA",,,,650,2010-10-27,octobre
"2,014E+11",2014,1,30,1100,1,2,9,2.0,1.0,47,Bd des martyrs,M,0.0,0.0,440,2014-01-30,janvier
"2,011E+11",2011,6,23,1650,1,2,3,1.0,3.0,4,TROIS MOULINS RUE DES,,,,60,2011-06-23,juin
"2,012E+11",2012,8,11,1300,1,2,1,1.0,3.0,90,CD 920,M,0.0,0.0,150,2012-08-11,août
"2,013E+11",2013,6,27,1150,1,2,1,1.0,3.0,88,"3, BARLA (RUE)",,,,60,2013-06-27,juin
"2,016E+11",2016,8,22,1300,1,1,6,1.0,3.0,44,,M,0.0,0.0,740,2016-08-22,août
"2,011E+11",2011,5,12,800,1,2,1,1.0,6.0,300,"1, ROYALE   AVENUE DE LA",,,,170,2011-05-12,mai
"2,014E+11",2014,4,20,2245,3,1,1,1.0,6.0,258,D49,M,0.0,0.0,510,2014-04-20,avril
"2,014E+11",2014,1,9,845,1,1,1,1.0,6.0,54,,M,0.0,0.0,640,2014-01-09,janvier
"2,01E+11",2010,6,15,1735,1,2,2,1.0,3.0,73,VERSAILLES (AV DE),M,4876130.0,240324.0,940,2010-06-15,juin
"2,01E+11",2010,3,18,1035,1,2,2,1.0,6.0,85,"56, GAMBETTA (BOULEVARD)",,,,870,2010-03-18,mars
"2,012E+11",2012,12,10,1115,1,2,1,1.0,2.0,55,"155, AVE DU PRADO",,,,130,2012-12-10,decembre
"2,01E+11",2010,7,24,1645,1,2,6,1.0,2.0,278,RUE AMPERE,M,4850521.0,-273435.0,220,2010-07-24,juillet
"2,014E+11",2014,9,8,1030,1,1,1,1.0,1.0,264,La Censie,M,4709953.0,-100541.0,490,2014-09-08,septembre
"2,013E+11",2013,4,6,2300,3,1,1,1.0,6.0,301,,M,4891700.0,531300.0,550,2013-04-06,avril
"2,01E+11",2010,4,29,815,1,2,1,1.0,6.0,21,"00, SAINT QUENTIN (BOULE",,,,800,2010-04-29,avril
"2,011E+11",2011,10,24,715,2,1,9,1.0,3.0,115,,M,0.0,0.0,540,2011-10-24,octobre
"2,016E+11",2016,10,4,1230,1,1,1,7.0,1.0,213,les pres,M,4851074.0,-199763.0,220,2016-10-04,octobre
"2,011E+11",2011,4,12,1000,1,2,9,1.0,6.0,159,10 boulevard pasteur,M,4350807.0,380258.0,340,2011-04-12,avril
"2,013E+11",2013,10,1,215,5,2,1,1.0,7.0,83,"0, FAURE (AVENUE FELIX)",,,,60,2013-10-01,octobre
"2,01E+11",2010,1,9,945,1,2,1,1.0,6.0,9,"97, OSMAN NADEAU (CHEMIN",,,,972,2010-01-09,janvier
"2,013E+11",2013,9,28,1540,1,2,1,2.0,6.0,190,BOULEVARD DES PAS ENCHAN,,,,440,2013-09-28,septembre
"2,011E+11",2011,5,28,1400,1,2,1,1.0,2.0,23,"0, CHARMEIL (ROUTE DE)",,,,30,2011-05-28,mai
"2,01E+11",2010,10,15,848,1,1,1,1.0,4.0,181,ESTIENNE D'ORVES (BD D'),,,,720,2010-10-15,octobre
"2,015E+11",2015,7,23,1430,1,2,1,8.0,1.0,75,Parc Laval,M,4382800.0,726300.0,60,2015-07-23,juillet
"2,013E+11",2013,10,11,1420,1,2,1,1.0,6.0,55,"435, RUE JEAN QUEILLAU",M,4333861.0,538621.0,130,2013-10-11,octobre
"2,01E+11",2010,6,7,1730,1,2,3,1.0,6.0,119,RUE DE LA MALMAISON,,,,330,2010-06-07,juin
"2,013E+11",2013,4,22,815,1,1,1,1.0,1.0,534,D36,M,4873100.0,218500.0,910,2013-04-22,avril
"2,011E+11",2011,10,21,1515,1,2,1,1.0,3.0,88,"0, SAINT-PHILIPPE (PL.)",,,,60,2011-10-21,octobre
"2,012E+11",2012,12,14,1545,1,2,3,2.0,3.0,15,RUE des BOISSIERES,M,4564982.0,16867.0,160,2012-12-14,decembre
"2,01E+11",2010,11,6,1420,1,2,1,3.0,6.0,28,AV BERNARD HALPERN,,,,940,2010-11-06,novembre
"2,01E+11",2010,9,20,830,1,2,1,1.0,3.0,39,"124, AVE DU PROFESSEUR B",,,,330,2010-09-20,septembre
"2,015E+11",2015,2,17,2025,5,1,1,1.0,6.0,350,ROTONDE AVENUE D,M,5000000.0,259489.0,590,2015-02-17,fevrier
"2,014E+11",2014,4,16,1515,1,1,2,7.0,3.0,118,,M,4524498.0,-40660.0,170,2014-04-16,avril
"2,014E+11",2014,2,2,1515,1,2,1,1.0,6.0,435,rue Joseph Dupuis,M,0.0,0.0,80,2014-02-02,fevrier
"2,012E+11",2012,1,21,1245,1,2,1,2.0,1.0,279,route nationale,M,0.0,0.0,690,2012-01-21,janvier
"2,01E+11",2010,10,21,1515,1,2,1,1.0,6.0,104,"6, RUE DU PETIT MUSC",,,,750,2010-10-21,octobre
"2,014E+11",2014,8,16,1100,1,2,1,1.0,6.0,261,19 route de Dax,M,4368802.0,-122652.0,400,2014-08-16,août
"2,01E+11",2010,10,3,1835,2,2,1,8.0,1.0,18,"16, WALDSHUT (RUE DE)",,,,410,2010-10-03,octobre
"2,012E+11",2012,7,31,1520,1,2,1,1.0,3.0,27,GARE AVENUE DE LA,,,,60,2012-07-31,juillet
"2,013E+11",2013,12,12,2332,5,2,1,1.0,6.0,68,17 R DU 23 AOUT,M,4800857.0,272211.0,450,2013-12-12,decembre
"2,012E+11",2012,11,22,1600,1,1,1,1.0,3.0,185,,M,0.0,0.0,170,2012-11-22,novembre
"2,015E+11",2015,3,29,1848,1,2,9,1.0,3.0,83,"21, ASTRID (PROMENADE RE",,,,60,2015-03-29,mars
"2,011E+11",2011,3,24,1635,1,1,1,1.0,3.0,1,"750, R.N 7",,,,130,2011-03-24,mars
"2,016E+11",2016,4,10,1645,1,1,1,1.0,1.0,62,,M,4366430.0,255566.0,810,2016-04-10,avril
"2,015E+11",2015,12,25,1005,1,2,9,1.0,6.0,440,"., PAUL (BOULEVARD JEAN",M,4322290.0,9098.0,650,2015-12-25,decembre
"2,012E+11",2012,10,4,2300,5,1,1,1.0,6.0,54,GARE  BD DE LA,M,4340970.0,525314.0,130,2012-10-04,octobre
"2,014E+11",2014,5,10,430,3,1,1,1.0,2.0,124,,M,4835712.0,316687.0,890,2014-05-10,mai
"2,013E+11",2013,1,13,1100,1,1,1,2.0,1.0,105,,M,4629900.0,627700.0,740,2013-01-13,janvier
"2,011E+11",2011,8,18,510,3,1,1,1.0,6.0,237,N4,M,0.0,0.0,510,2011-08-18,août
"2,015E+11",2015,12,1,850,1,2,2,5.0,3.0,63,RUE LARTIGUE,M,4487173.0,-54871.0,330,2015-12-01,decembre
"2,013E+11",2013,12,20,1815,3,1,2,1.0,1.0,94,,M,4835400.0,-177800.0,350,2013-12-20,decembre
"2,01E+11",2010,10,28,5,3,1,1,2.0,6.0,7,A13 Y,,,,780,2010-10-28,octobre
"2,014E+11",2014,7,10,1915,1,1,1,1.0,3.0,449,,M,0.0,0.0,330,2014-07-10,juillet
"2,014E+11",2014,9,29,845,1,1,2,1.0,3.0,90,D39/VC,M,0.0,0.0,510,2014-09-29,septembre
"2,016E+11",2016,7,12,730,1,1,2,1.0,3.0,657,,M,4948430.0,35750.0,760,2016-07-12,juillet
"2,01E+11",2010,12,28,1,5,2,1,1.0,2.0,115,"0, QUAI ANDRE CITROEN",,,,750,2010-12-28,decembre
"2,014E+11",2014,6,20,1300,1,1,1,7.0,6.0,180,,M,4737744.0,-12544.0,490,2014-06-20,juin
"2,012E+11",2012,6,20,1245,1,2,1,1.0,5.0,376,ROUTE DE PICOT,M,0.0,0.0,330,2012-06-20,juin
"2,01E+11",2010,3,20,2003,5,2,1,1.0,6.0,445,01-03 BDALSACE LORRAINE,M,4330180.0,-35849.0,640,2010-03-20,mars
"2,01E+11",2010,5,14,950,1,2,1,1.0,1.0,51,"84, VICTOR HUGO (BOULEVA",,,,920,2010-05-14,mai
"2,012E+11",2012,8,1,1300,1,1,2,1.0,5.0,143,,M,0.0,0.0,830,2012-08-01,août
"2,01E+11",2010,12,14,1750,2,2,1,1.0,6.0,55,AVE DE SAINT MENET,,,,130,2010-12-14,decembre
"2,012E+11",2012,4,14,230,3,1,1,1.0,1.0,129,ROUTE DE LA FONT FAURE,M,4553500.0,150466.0,190,2012-04-14,avril
"2,01E+11",2010,10,26,1803,1,2,1,1.0,1.0,29,,,,,730,2010-10-26,octobre
"2,015E+11",2015,10,28,1200,1,2,1,1.0,6.0,46,avenue justin gras,M,4456254.0,649126.0,50,2015-10-28,octobre
"2,01E+11",2010,9,15,1845,1,2,1,1.0,2.0,117,"4, RUE DE LA JONQUIERE",,,,750,2010-09-15,septembre
"2,01E+11",2010,7,12,1715,1,2,2,2.0,3.0,214,Cdt le conniat/Hent Park,M,4875169.0,-297564.0,220,2010-07-12,juillet
"2,01E+11",2010,8,14,1430,1,2,2,2.0,3.0,117,"137, RUE CARDINET",,,,750,2010-08-14,août
"2,011E+11",2011,11,11,1630,1,1,1,1.0,7.0,449,,M,0.0,0.0,330,2011-11-11,novembre
"2,012E+11",2012,9,23,1115,1,1,1,1.0,7.0,82,,M,4363900.0,648100.0,830,2012-09-23,septembre
"2,015E+11",2015,1,24,445,5,2,6,3.0,6.0,267,,M,4921220.0,-152871.0,500,2015-01-24,janvier
"2,01E+11",2010,4,23,1115,1,2,1,1.0,6.0,55,"01, AVE DU MARCHE NATION",,,,130,2010-04-23,avril
"2,012E+11",2012,4,13,430,3,1,1,1.0,6.0,202,,M,0.0,0.0,110,2012-04-13,avril
"2,015E+11",2015,7,1,1120,1,2,1,1.0,6.0,105,NIVELET E.,M,4977717.0,470494.0,80,2015-07-01,juillet
"2,01E+11",2010,11,24,803,2,2,6,1.0,7.0,232,"., POTIERS CHEMIN DES",M,4798881.0,-408477.0,290,2010-11-24,novembre
"2,01E+11",2010,4,9,845,1,2,5,1.0,3.0,107,QUAI D ORSAY,,,,750,2010-04-09,avril
"2,015E+11",2015,10,23,1800,1,2,2,1.0,3.0,88,PASTORELLI (R.),,,,60,2015-10-23,octobre
"2,016E+11",2016,8,10,1410,1,1,1,1.0,7.0,266,RD 911 - VIAROUGE,M,4424250.0,285764.0,120,2016-08-10,août
"2,012E+11",2012,4,23,950,1,2,1,1.0,7.0,29,"00, DOZOL (AVENUE ANTHON",,,,60,2012-04-23,avril
"2,015E+11",2015,12,8,1715,2,2,1,1.0,1.0,207,GRANDE TERRE BOULEVARD,M,4547290.0,453339.0,420,2015-12-08,decembre
"2,015E+11",2015,6,30,958,1,2,4,7.0,6.0,322,20 PLACE FRANCHEVILLE,M,4518340.0,71836.0,240,2015-06-30,juin
"2,01E+11",2010,1,5,1845,3,1,1,1.0,6.0,103,,M,0.0,0.0,600,2010-01-05,janvier
"2,01E+11",2010,4,21,1830,1,2,3,1.0,3.0,29,AV LECLERC/LULLI,M,4895360.0,186107.0,780,2010-04-21,avril
"2,015E+11",2015,3,3,815,1,2,1,1.0,3.0,114,"., RUE EMILE LEVASSOR",M,4725620.0,-162931.0,440,2015-03-03,mars
"2,013E+11",2013,3,31,1627,1,2,1,1.0,7.0,300,"2, DAMES   COURS DES",M,4615802.0,-115360.0,170,2013-03-31,mars
"2,01E+11",2010,1,29,1215,1,2,1,2.0,4.0,112,"130, RUE DE LYON",,,,750,2010-01-29,janvier
"2,01E+11",2010,3,12,1500,1,2,3,1.0,6.0,55,"24, CRS GOUFFE",M,4328600.0,538700.0,130,2010-03-12,mars
"2,01E+11",2010,11,3,1630,1,1,3,1.0,3.0,4,,M,4763070.0,723254.0,680,2010-11-03,novembre
"2,012E+11",2012,4,28,1950,1,2,2,1.0,3.0,88,"0, BUFFA (RUE DE LA)",,,,60,2012-04-28,avril
"2,011E+11",2011,6,20,1850,1,2,1,1.0,7.0,83,"153, CASTELLAR (ROUTE DE",,,,60,2011-06-20,juin
"2,01E+11",2010,7,31,745,1,1,6,1.0,7.0,63,RN151/RDPT GRAND VERGER,M,4684550.0,170896.0,360,2010-07-31,juillet
"2,012E+11",2012,10,21,245,3,1,1,2.0,7.0,508,,M,0.0,0.0,770,2012-10-21,octobre
"2,01E+11",2010,10,17,1650,1,2,1,1.0,6.0,28,"235, FARDELOUP (CHEMIN D",M,4318480.0,558883.0,130,2010-10-17,octobre
"2,013E+11",2013,5,22,1730,1,2,1,1.0,1.0,131,boulevard des Dandonneau,M,4558455.0,-83543.0,170,2013-05-22,mai
"2,016E+11",2016,6,3,1845,1,2,1,8.0,3.0,19,Boulevard gambetta,M,4611200.0,473300.0,690,2016-06-03,juin
"2,01E+11",2010,6,5,15,5,2,1,1.0,1.0,396,11 rue principale,M,0.0,0.0,630,2010-06-05,juin
"2,01E+11",2010,6,11,1745,1,1,1,1.0,4.0,90,A13,,,,780,2010-06-11,juin
"2,015E+11",2015,6,10,900,1,1,1,1.0,3.0,332,,M,4331896.0,342788.0,340,2015-06-10,juin
"2,011E+11",2011,11,24,1,3,1,1,1.0,7.0,328,,M,4983170.0,474510.0,80,2011-11-24,novembre
"2,01E+11",2010,7,29,1345,1,1,1,1.0,7.0,97,,M,0.0,0.0,130,2010-07-29,juillet
"2,011E+11",2011,9,13,1140,1,1,1,1.0,3.0,55,"582, CHE DU LITTORAL",M,4335385.0,533187.0,130,2011-09-13,septembre
"2,01E+11",2010,12,14,1200,1,2,1,4.0,6.0,160,"05, JAURES (RUE JEAN-)",M,4817770.0,644075.0,880,2010-12-14,decembre
"2,015E+11",2015,8,30,1115,1,1,1,1.0,3.0,29,la troniere,M,4726711.0,-135575.0,440,2015-08-30,août
"2,012E+11",2012,10,3,1730,1,2,1,1.0,6.0,183,"., MARTYRS DE LA RESISTA",,,,590,2012-10-03,octobre
"2,01E+11",2010,3,29,745,1,1,6,2.0,2.0,321,RD PT DU CHATEAU,M,4879850.0,189972.0,780,2010-03-29,mars
"2,01E+11",2010,11,3,1100,1,1,1,1.0,6.0,81,,M,4605400.0,658600.0,740,2010-11-03,novembre
"2,015E+11",2015,9,12,1830,2,1,1,2.0,6.0,49,,M,0.0,0.0,480,2015-09-12,septembre
"2,013E+11",2013,4,1,1600,1,1,1,1.0,1.0,524,Rue du 08 Mai,M,5057551.0,290108.0,590,2013-04-01,avril
"2,015E+11",2015,11,28,930,1,1,1,1.0,1.0,859,,M,5023572.0,222997.0,620,2015-11-28,novembre
"2,01E+11",2010,7,30,1110,1,2,2,1.0,3.0,387,"0, AVENUE FELIX FAURE",,,,690,2010-07-30,juillet
"2,013E+11",2013,7,11,500,2,1,1,1.0,6.0,279,20147,M,4229900.0,870100.0,201,2013-07-11,juillet
"2,01E+11",2010,10,30,1730,2,1,1,2.0,3.0,185,x,M,4542400.0,330900.0,430,2010-10-30,octobre
"2,01E+11",2010,11,25,1800,5,2,3,4.0,6.0,9,COMICES RUE DES,,,,590,2010-11-25,novembre
"2,016E+11",2016,5,12,1245,1,1,3,1.0,1.0,134,,M,4762753.0,607189.0,700,2016-05-12,mai
"2,013E+11",2013,7,22,1349,1,2,1,1.0,6.0,122,Bd DE CHINON,,,,370,2013-07-22,juillet
"2,01E+11",2010,1,25,1400,1,2,1,1.0,7.0,37,"17, ARCUEIL (R D)",M,4881430.0,234726.0,940,2010-01-25,janvier
"2,011E+11",2011,10,6,1200,1,1,1,1.0,7.0,634,,M,4715980.0,469759.0,210,2011-10-06,octobre
"2,01E+11",2010,3,16,830,1,1,1,1.0,3.0,235,RN 104,,,,910,2010-03-16,mars
"2,015E+11",2015,8,15,1825,1,1,1,1.0,4.0,291,01 PK RN237 RE MOULIN JU,M,4617875.0,-112904.0,170,2015-08-15,août
"2,01E+11",2010,12,2,740,1,2,1,1.0,1.0,43,FRANCOIS MITTERAND  AVEN,,,,130,2010-12-02,decembre
"2,01E+11",2010,9,7,1400,1,2,1,1.0,7.0,30,MOULIN (BOULEVARD JEAN),,,,60,2010-09-07,septembre
"2,013E+11",2013,12,6,930,1,2,2,1.0,3.0,63,RUE MURAT CAUD,,,,330,2013-12-06,decembre
"2,01E+11",2010,11,12,1830,3,1,1,2.0,1.0,13,,M,4602400.0,252300.0,230,2010-11-12,novembre
"2,015E+11",2015,7,6,945,1,2,1,1.0,6.0,8,route de Castels,M,0.0,0.0,820,2015-07-06,juillet
"2,01E+11",2010,7,3,955,1,2,2,1.0,6.0,502,R ST THOMAS/OCT FEUILLET,M,4911350.0,-109056.0,500,2010-07-03,juillet
"2,01E+11",2010,6,1,2215,3,1,1,1.0,7.0,290,,M,4603700.0,693200.0,740,2010-06-01,juin
"2,015E+11",2015,6,4,1415,1,2,2,1.0,3.0,108,GUYNEMER GEORGE (AVENUE),M,4381087.0,466130.0,130,2015-06-04,juin
"2,01E+11",2010,12,12,245,5,1,1,1.0,1.0,13,ROUTE NATIONALE 1,,,,972,2010-12-12,decembre
"2,01E+11",2010,5,20,1319,1,2,2,1.0,3.0,261,BOYER (RUE LEON),M,4739120.0,67348.0,370,2010-05-20,mai
"2,01E+11",2010,2,16,1730,1,1,1,1.0,2.0,144,,M,4824400.0,-186400.0,350,2010-02-16,fevrier
"2,01E+11",2010,9,18,1310,1,2,1,1.0,6.0,395,"136, COLLINE (RUE DE LA)",,,,540,2010-09-18,septembre
"2,015E+11",2015,1,21,1530,1,2,6,1.0,3.0,233,PONT JEAN  MOULIN,,,,370,2015-01-21,janvier
"2,013E+11",2013,6,24,1355,1,2,6,1.0,6.0,31,TEINCHURIER (AVENUE DU),,,,190,2013-06-24,juin
"2,011E+11",2011,8,22,2005,1,2,1,1.0,3.0,55,"67, BD DU CAPITAINE GEZE",,,,130,2011-08-22,août
"2,01E+11",2010,5,28,1330,1,2,1,1.0,6.0,14,"., GREVENMACHER (RUE DE)",,,,630,2010-05-28,mai
"2,013E+11",2013,5,8,640,1,2,3,2.0,3.0,234,RTE OLIVET/R MOREAU,M,4788113.0,190340.0,450,2013-05-08,mai
"2,013E+11",2013,9,22,2015,3,1,3,1.0,2.0,213,CHARITE (rte de)/J.JAURE,M,4709805.0,246837.0,180,2013-09-22,septembre
"2,012E+11",2012,12,26,1615,1,2,3,1.0,2.0,108,1 AVENUE AMPERE,,,,510,2012-12-26,decembre
"2,013E+11",2013,5,26,2030,2,1,1,7.0,3.0,213,chemin vert,M,0.0,0.0,440,2013-05-26,mai
"2,013E+11",2013,11,12,615,2,2,2,1.0,3.0,229,"1, SAINT LOUIS (RUE)",,,,270,2013-11-12,novembre
"2,012E+11",2012,7,23,740,1,2,1,1.0,3.0,238,"7, BD VOLNEY",M,4812410.0,-166610.0,350,2012-07-23,juillet
"2,016E+11",2016,8,11,1145,1,2,1,1.0,3.0,390,D974,M,4728218.0,500884.0,210,2016-08-11,août
"2,015E+11",2015,6,11,1530,1,2,1,1.0,2.0,55,"1, PLOMBIERES (BOULEVARD",M,4332025.0,537708.0,130,2015-06-11,juin
"2,011E+11",2011,1,12,315,3,1,1,1.0,6.0,182,,M,0.0,0.0,390,2011-01-12,janvier
"2,013E+11",2013,7,30,2310,3,1,1,1.0,1.0,58,26058,,,,260,2013-07-30,juillet
"2,015E+11",2015,5,15,1025,1,2,1,1.0,6.0,155,"83, PICASSO AV.ET SQUARE",,,,60,2015-05-15,mai
"2,01E+11",2010,11,30,805,1,2,2,1.0,3.0,79,MAURICE GRANDCOING,,,,930,2010-11-30,novembre
